seconds_elapsed,latitude,longitude,horizontalAccuracy,speed,score,eligible
1003.066,37.196848,127.0985194,14.25,0.0,0,False
1004.066,37.196848,127.0985194,14.25,0.0,0,False
1005.066,37.196848,127.0985194,14.25,0.0,0,False
1006.066,37.196848,127.0985194,14.25,0.0,0,False
1007.066,37.196848,127.0985194,14.25,0.0,0,False
1008.066,37.196848,127.0985194,14.25,0.0,0,False
1009.066,37.196848,127.0985194,14.25,0.0,0,False
1010.066,37.196848,127.0985194,14.25,0.0,0,False
1011.066,37.196848,127.0985194,14.25,0.0,0,False
1012.066,37.196848,127.0985194,14.25,0.0,0,False
1013.066,37.196848,127.0985194,14.25,0.0,0,False
1014.066,37.196848,127.0985194,14.25,0.0,0,False
1015.066,37.196848,127.0985194,14.25,0.0,0,False
1016.066,37.196848,127.0985194,14.25,0.0,0,False
1017.066,37.196848,127.0985194,14.25,0.0,0,False
1018.066,37.196848,127.0985194,14.25,0.0,0,False
1019.066,37.196848,127.0985194,14.25,0.0,0,False
1020.066,37.196848,127.0985194,14.25,0.0,0,False
1021.066,37.196848,127.0985194,14.25,0.0,0,False
1022.066,37.196848,127.0985194,14.25,0.0,0,False
1023.066,37.196848,127.0985194,14.25,0.0,0,False
1024.066,37.196848,127.0985194,14.25,0.0,0,False
1025.066,37.1968395,127.0985268,14.25,0.453,0,False
1026.066,37.1968548,127.098534,14.25,1.275,0,False
1027.066,37.1968744,127.0985423,14.25,1.848,92,True
1028.066,37.1968969,127.0985428,14.25,2.142,92,True
1029.066,37.1969213,127.0985426,14.25,2.432,47,True
1030.066,37.1969478,127.0985408,14.25,2.671,47,True
1031.066,37.1969758,127.0985407,14.25,2.885,41,True
1032.066,37.1969992,127.0985375,14.25,2.743,41,True
1033.066,37.1970157,127.098537,14.25,2.289,41,True
1034.066,37.1970311,127.0985388,14.25,1.968,41,True
1035.066,37.1970493,127.0985458,14.25,2.063,49,True
1036.066,37.197069,127.0985552,14.25,2.19,49,True
1037.066,37.197084,127.098562,14.25,2.018,48,True
1038.066,37.1971054,127.0985671,14.25,2.202,48,True
1039.066,37.1971284,127.0985684,14.25,2.395,67,True
1040.066,37.1971548,127.0985677,14.25,2.7,67,True
1041.066,37.1971756,127.0985659,14.25,2.553,69,True
1042.066,37.1971978,127.0985647,14.25,2.515,69,True
1043.066,37.1972204,127.0985689,14.25,2.48,74,True
1044.066,37.1972493,127.0985709,14.25,2.785,74,True
1045.066,37.1972771,127.0985681,14.25,2.903,76,True
1046.066,37.1973016,127.0985685,14.25,2.789,76,True
1047.066,37.1973316,127.0985626,14.25,3.062,71,True
1048.066,37.1973569,127.0985664,14.25,2.91,71,True
1049.066,37.197381,127.0985735,14.25,2.801,69,True
1050.066,37.1974077,127.0985694,14.25,2.83,69,True
1051.066,37.1974336,127.098568,14.25,2.807,68,True
1052.066,37.1974543,127.0985699,14.25,2.571,68,True
1053.066,37.1974716,127.0985706,14.25,2.245,69,True
1054.066,37.1974884,127.0985813,14.25,2.096,69,True
1055.066,37.1975111,127.0985839,14.25,2.306,63,True
1056.066,37.1975286,127.0985873,14.25,2.072,63,True
1057.066,37.197554,127.0985746,14.25,2.316,51,True
1058.066,37.1975782,127.0985782,14.25,2.504,51,True
1059.066,37.1976065,127.0985806,14.25,2.807,52,True
1060.066,37.1976293,127.0985822,14.25,2.641,52,True
1061.066,37.1976544,127.09858,14.25,2.653,56,True
1062.066,37.1976755,127.0985831,14.25,2.485,56,True
1063.066,37.1977006,127.0985832,14.25,2.623,54,True
1064.066,37.1977231,127.0985857,14.25,2.585,54,True
1065.066,37.1977503,127.0985835,14.25,2.777,61,True
1066.066,37.1977763,127.0985926,14.25,2.82,61,True
1067.066,37.197804,127.0985804,14.25,2.923,62,True
1068.066,37.1978276,127.0985819,14.25,2.721,62,True
1069.066,37.1978529,127.0985857,14.25,2.794,61,True
1070.066,37.1978774,127.0985902,14.25,2.784,61,True
1071.066,37.1979014,127.0985919,14.25,2.705,67,True
1072.066,37.197929,127.0985819,14.25,2.887,67,True
1073.066,37.1979454,127.0985838,14.25,2.327,72,True
1074.066,37.1979768,127.0985839,14.25,2.86,72,True
1075.066,37.1979993,127.0985871,14.25,2.656,71,True
1076.066,37.1980234,127.0985848,14.25,2.619,71,True
1077.066,37.1980523,127.098577,14.25,2.867,58,True
1078.066,37.1980766,127.0985728,14.25,2.684,58,True
1079.066,37.1981011,127.0985678,14.25,2.6,52,True
1080.066,37.1981221,127.098564,14.25,2.326,52,True
1081.066,37.1981455,127.0985668,14.25,2.376,59,True
1082.066,37.1981685,127.0985677,14.25,2.396,59,True
1083.066,37.1981953,127.098563,14.25,2.619,64,True
1084.066,37.1982178,127.0985538,14.25,2.5,64,True
1085.066,37.1982382,127.09854,14.25,2.385,78,True
1086.066,37.1982565,127.0985251,14.25,2.197,78,True
1087.066,37.1982738,127.0985178,14.25,2.008,85,True
1088.066,37.1982882,127.0985147,14.25,1.734,85,True
1089.066,37.1982987,127.098514,14.25,1.387,0,False
1090.066,37.1983053,127.0985149,14.25,0.941,0,False
1091.066,37.1983018,127.0985142,14.25,0.169,0,False
1092.066,37.1982999,127.0985145,14.25,0.026,0,False
1093.066,37.1983009,127.0985141,14.25,0.068,0,False
1094.066,37.1983015,127.0985131,14.25,0.065,0,False
1095.066,37.1983013,127.098513,14.25,0.0,0,False
1096.066,37.1983013,127.098513,14.25,0.0,0,False
1097.066,37.1983007,127.0985166,14.25,0.068,0,False
1098.066,37.1983005,127.098516,14.25,0.0,0,False
1099.066,37.1983011,127.0985159,14.25,0.04,0,False
1100.066,37.1983018,127.098515,14.25,0.038,0,False
1101.066,37.1983017,127.0985151,14.25,0.0,0,False
1102.066,37.1983017,127.0985151,14.25,0.0,0,False
1103.066,37.1983017,127.0985151,14.25,0.0,0,False
1104.066,37.1983013,127.098516,14.25,0.0,0,False
1105.066,37.1983013,127.098516,14.25,0.0,0,False
1106.066,37.1983013,127.098516,14.25,0.0,0,False
1107.066,37.1983013,127.098516,14.25,0.0,0,False
1108.066,37.1983029,127.0985174,14.25,0.054,0,False
1109.066,37.1983028,127.0985174,14.25,0.0,0,False
1110.066,37.1983028,127.0985178,14.25,0.0,0,False
1111.066,37.1983028,127.0985178,14.25,0.0,0,False
1112.066,37.1983028,127.0985178,14.25,0.0,0,False
1113.066,37.1983028,127.0985178,14.25,0.0,0,False
1114.066,37.1983028,127.0985178,14.25,0.0,0,False
1115.066,37.1983028,127.0985178,14.25,0.0,0,False
1116.066,37.1983028,127.0985178,14.25,0.0,0,False
1117.066,37.198307,127.098519,14.25,0.006,0,False
1118.066,37.1983073,127.0985194,14.25,0.0,0,False
1119.066,37.1983073,127.0985194,14.25,0.0,0,False
1120.066,37.1983073,127.0985194,14.25,0.0,0,False
1121.066,37.1983073,127.0985194,14.25,0.0,0,False
1122.066,37.1983073,127.0985194,14.25,0.0,0,False
1123.066,37.1983073,127.0985194,14.25,0.0,0,False
1124.066,37.1983073,127.0985194,14.25,0.0,0,False
1125.066,37.1983073,127.0985194,14.25,0.0,0,False
1126.066,37.1983073,127.0985194,14.25,0.0,0,False
1127.066,37.1983073,127.0985194,14.25,0.0,0,False
1128.066,37.1983073,127.0985194,14.25,0.0,0,False
1129.066,37.1983073,127.0985194,14.25,0.0,0,False
1130.066,37.1983073,127.0985194,14.25,0.0,0,False
1131.066,37.1983073,127.0985194,14.25,0.0,0,False
1132.066,37.1983073,127.0985194,14.25,0.0,0,False
1133.066,37.1983073,127.0985194,14.25,0.0,0,False
1134.066,37.1983073,127.0985194,14.25,0.0,0,False
1135.066,37.1983073,127.0985194,14.25,0.0,0,False
1136.066,37.1983073,127.0985194,14.25,0.0,0,False
1137.066,37.1983073,127.0985194,14.25,0.0,0,False
1138.066,37.1983073,127.0985194,14.25,0.0,0,False
1139.066,37.1983073,127.0985194,14.25,0.0,0,False
1140.066,37.1983073,127.0985194,14.25,0.0,0,False
1141.066,37.1983073,127.0985194,14.25,0.0,0,False
1142.066,37.1983073,127.0985194,14.25,0.0,0,False
1143.066,37.1983073,127.0985194,14.25,0.0,0,False
1144.066,37.1983073,127.0985194,14.25,0.0,0,False
1145.066,37.1983073,127.0985194,14.25,0.0,0,False
1146.066,37.1983073,127.0985194,14.25,0.0,0,False
1147.066,37.1983073,127.0985194,14.25,0.0,0,False
1148.066,37.1983073,127.0985194,14.25,0.0,0,False
1149.066,37.1983073,127.0985194,14.25,0.0,0,False
1150.066,37.1983073,127.0985194,14.25,0.0,0,False
1151.066,37.1983044,127.0985243,14.25,0.06,0,False
1152.066,37.1983044,127.098524,14.25,0.0,0,False
1153.066,37.1983044,127.098524,14.25,0.0,0,False
1154.066,37.1983044,127.098524,14.25,0.0,0,False
1155.066,37.1983057,127.0985241,14.25,0.0,0,False
1156.066,37.1983057,127.0985241,14.25,0.0,0,False
1157.066,37.1983057,127.0985241,14.25,0.0,0,False
1158.066,37.1983057,127.0985241,14.25,0.0,0,False
1159.066,37.1983077,127.0985249,14.25,0.019,0,False
1160.066,37.1983076,127.098525,14.25,0.0,0,False
1161.066,37.1983076,127.098525,14.25,0.0,0,False
1162.066,37.1983076,127.098525,14.25,0.0,0,False
1163.066,37.1983076,127.098525,14.25,0.0,0,False
1164.066,37.1983076,127.098525,14.25,0.0,0,False
1165.066,37.1983076,127.098525,14.25,0.0,0,False
1166.066,37.1983076,127.098525,14.25,0.0,0,False
1167.066,37.1983076,127.098525,14.25,0.0,0,False
1168.066,37.1983076,127.098525,14.25,0.0,0,False
1169.066,37.1983076,127.098525,14.25,0.0,0,False
1170.066,37.1983076,127.098525,14.25,0.0,0,False
1171.066,37.1983076,127.098525,14.25,0.0,0,False
1172.066,37.1983076,127.098525,14.25,0.0,0,False
1173.066,37.1983076,127.098525,14.25,0.0,0,False
1174.066,37.198311,127.098525,14.25,0.0,0,False
1175.066,37.1983108,127.0985251,14.25,0.0,0,False
1176.066,37.1983108,127.0985251,14.25,0.0,0,False
1177.066,37.1983108,127.0985251,14.25,0.0,0,False
1178.066,37.1983108,127.0985251,14.25,0.0,0,False
1179.066,37.1983108,127.0985251,14.25,0.0,0,False
1180.066,37.1983108,127.0985251,14.25,0.0,0,False
1181.066,37.1983108,127.0985251,14.25,0.0,0,False
1182.066,37.1983108,127.0985251,14.25,0.0,0,False
1183.066,37.1983108,127.0985251,14.25,0.0,0,False
1184.066,37.1983108,127.0985251,14.25,0.0,0,False
1185.066,37.1983108,127.0985251,14.25,0.0,0,False
1186.066,37.1983108,127.0985251,14.25,0.0,0,False
1187.066,37.1983108,127.0985251,14.25,0.0,0,False
1188.066,37.1983108,127.0985251,14.25,0.0,0,False
1189.066,37.1983108,127.0985251,14.25,0.0,0,False
1190.066,37.1983108,127.0985251,14.25,0.0,0,False
1191.066,37.1983108,127.0985251,14.25,0.0,0,False
1192.066,37.1983108,127.0985251,14.25,0.0,0,False
1193.066,37.1983108,127.0985251,14.25,0.0,0,False
1194.066,37.1983108,127.0985251,14.25,0.0,0,False
1195.066,37.1983108,127.0985251,14.25,0.0,0,False
1196.066,37.1983108,127.0985251,14.25,0.0,0,False
1197.066,37.1983108,127.0985251,14.25,0.0,0,False
1198.066,37.1983108,127.0985251,14.25,0.0,0,False
1199.066,37.1983108,127.0985251,14.25,0.0,0,False
1200.066,37.1983108,127.0985251,14.25,0.0,0,False
1201.066,37.1983108,127.0985251,14.25,0.0,0,False
1202.066,37.1983108,127.0985251,14.25,0.0,0,False
1203.066,37.1983108,127.0985251,14.25,0.0,0,False
1204.066,37.1983108,127.0985251,14.25,0.0,0,False
1205.066,37.1983108,127.0985251,14.25,0.0,0,False
1206.066,37.1983108,127.0985251,14.25,0.0,0,False
1207.066,37.1983108,127.0985251,14.25,0.0,0,False
1208.066,37.1983108,127.0985251,14.25,0.0,0,False
1209.066,37.1983108,127.0985251,14.25,0.0,0,False
1210.066,37.1983108,127.0985251,14.25,0.0,0,False
1211.066,37.1983108,127.0985251,14.25,0.0,0,False
1212.066,37.1983108,127.0985251,14.25,0.0,0,False
1213.066,37.1983108,127.0985251,14.25,0.0,0,False
1214.066,37.1983108,127.0985251,14.25,0.0,0,False
1215.066,37.1983108,127.0985251,14.25,0.0,0,False
1216.066,37.1983108,127.0985251,14.25,0.0,0,False
1217.066,37.1983108,127.0985251,14.25,0.0,0,False
1218.066,37.1983108,127.0985251,14.25,0.0,0,False
1219.066,37.1983108,127.0985251,14.25,0.0,0,False
1220.066,37.1983108,127.0985251,14.25,0.0,0,False
1221.066,37.1983108,127.0985251,14.25,0.0,0,False
1222.066,37.1983108,127.0985251,14.25,0.0,0,False
1223.066,37.1983064,127.0985184,14.25,0.205,0,False
1224.066,37.1983214,127.0985211,14.25,1.137,0,False
1225.066,37.1983434,127.0985241,14.25,1.853,85,True
1226.066,37.1983672,127.0985242,14.25,2.289,85,True
1227.066,37.1983939,127.0985236,14.25,2.639,96,True
1228.066,37.1984204,127.0985237,14.25,2.763,96,True
1229.066,37.1984475,127.0985225,14.25,2.897,95,True
1230.066,37.1984759,127.0985214,14.25,3.0,95,True
1231.066,37.1985031,127.0985212,14.25,2.986,95,True
1232.066,37.1985293,127.098522,14.25,2.937,95,True
1233.066,37.1985569,127.0985231,14.25,2.981,82,True
1234.066,37.1985844,127.0985208,14.25,3.017,82,True
1235.066,37.198613,127.0985221,14.25,3.08,46,True
1236.066,37.1986402,127.0985174,14.25,3.031,46,True
1237.066,37.1986641,127.0985105,14.25,2.797,47,True
1238.066,37.1986946,127.0985047,14.25,3.102,47,True
1239.066,37.1987132,127.0985004,14.25,2.614,72,True
1240.066,37.1987341,127.0985113,14.25,2.436,72,True
1241.066,37.1987627,127.0985069,14.25,2.786,85,True
1242.066,37.1987895,127.098509,14.25,2.922,85,True
1243.066,37.1988144,127.0985125,14.25,2.859,76,True
1244.066,37.198844,127.0985029,14.25,3.06,76,True
1245.066,37.1988669,127.0985095,14.25,2.853,57,True
1246.066,37.1988969,127.0985078,14.25,3.107,57,True
1247.066,37.1989214,127.0985089,14.25,2.938,49,True
1248.066,37.1989457,127.0985138,14.25,2.806,49,True
1249.066,37.1989734,127.0985105,14.25,2.906,61,True
1250.066,37.1989967,127.0985152,14.25,2.817,61,True
1251.066,37.1990225,127.0985152,14.25,2.864,53,True
1252.066,37.1990497,127.0985136,14.25,2.972,53,True
1253.066,37.1990818,127.0985058,14.25,3.355,53,True
1254.066,37.1991073,127.0985011,14.25,3.169,53,True
1255.066,37.1991353,127.0984831,14.25,3.188,70,True
1256.066,37.1991583,127.0984943,14.25,2.792,70,True
1257.066,37.1991795,127.0984969,14.25,2.573,67,True
1258.066,37.1991975,127.0984967,14.25,2.309,67,True
1259.066,37.1992212,127.098493,13.93,2.512,69,True
1260.066,37.1992495,127.0984951,13.64,2.822,69,True
1261.066,37.1992776,127.0984941,13.36,3.021,74,True
1262.066,37.1993069,127.0984894,13.09,3.147,74,True
1263.066,37.1993347,127.0984879,12.83,3.101,69,True
1264.066,37.1993613,127.0984847,12.59,2.966,69,True
1265.066,37.1993839,127.0984875,12.36,2.694,64,True
1266.066,37.1994095,127.0984851,12.14,2.706,64,True
1267.066,37.1994385,127.0984841,11.94,2.951,70,True
1268.066,37.1994688,127.0984717,11.74,3.076,70,True
1269.066,37.1994915,127.0984634,11.55,2.803,74,True
1270.066,37.1995195,127.0984595,11.38,2.852,74,True
1271.066,37.1995474,127.0984566,11.21,2.943,70,True
1272.066,37.1995757,127.0984557,11.05,3.027,70,True
1273.066,37.199603,127.098457,10.89,3.016,47,True
1274.066,37.1996312,127.0984584,10.75,3.091,47,True
1275.066,37.1996572,127.098459,10.61,2.993,48,True
1276.066,37.1996833,127.0984612,10.48,2.956,48,True
1277.066,37.1997089,127.0984626,10.36,2.891,86,True
1278.066,37.199736,127.0984605,10.24,2.922,86,True
1279.066,37.1997636,127.0984612,10.13,2.951,75,True
1280.066,37.1997889,127.0984627,10.02,2.861,75,True
1281.066,37.1998156,127.098461,9.92,2.891,74,True
1282.066,37.1998451,127.0984575,9.83,3.061,74,True
1283.066,37.1998719,127.0984601,9.74,2.995,80,True
1284.066,37.1998991,127.0984605,9.65,2.968,80,True
1285.066,37.1999285,127.09846,9.57,3.084,83,True
1286.066,37.1999582,127.0984614,9.49,3.15,83,True
1287.066,37.199986,127.0984656,9.41,3.081,78,True
1288.066,37.2000141,127.0984748,9.34,3.14,78,True
1289.066,37.2000406,127.0984841,9.28,3.075,76,True
1290.066,37.2000696,127.09849,9.21,3.139,76,True
1291.066,37.2000975,127.0984931,9.15,3.079,77,True
1292.066,37.2001277,127.0984945,9.09,3.183,77,True
1293.066,37.2001558,127.0984946,9.04,3.14,77,True
1294.066,37.2001843,127.0984954,8.99,3.111,77,True
1295.066,37.2002137,127.0984958,8.94,3.211,78,True
1296.066,37.2002427,127.0984925,8.89,3.218,78,True
1297.066,37.2002697,127.0984908,8.85,3.124,50,True
1298.066,37.200298,127.0984902,8.8,3.129,50,True
1299.066,37.2003254,127.0984887,8.76,3.063,45,True
1300.066,37.2003494,127.0984847,8.73,2.858,45,True
1301.066,37.2003762,127.0984884,8.69,2.941,66,True
1302.066,37.2004015,127.0984938,8.66,2.949,66,True
1303.066,37.2004272,127.0984969,8.62,2.912,80,True
1304.066,37.2004568,127.0984976,8.59,3.134,80,True
1305.066,37.2004849,127.0985004,8.56,3.174,47,True
1306.066,37.200516,127.0984954,8.53,3.313,47,True
1307.066,37.2005434,127.0984951,8.51,3.19,43,True
1308.066,37.2005656,127.0984978,8.48,2.822,43,True
1309.066,37.2005947,127.0985004,8.46,3.028,83,True
1310.066,37.2006191,127.0985025,8.43,2.898,83,True
1311.066,37.2006477,127.0985019,8.41,3.02,60,True
1312.066,37.2006746,127.0985017,8.39,2.999,60,True
1313.066,37.2007021,127.0984991,8.37,3.064,55,True
1314.066,37.2007289,127.0984999,8.35,3.02,55,True
1315.066,37.2007514,127.0985082,8.34,2.784,71,True
1316.066,37.2007805,127.0985055,8.32,2.895,71,True
1317.066,37.2008012,127.0985091,8.3,2.583,87,True
1318.066,37.2008256,127.0985105,8.29,2.591,87,True
1319.066,37.2008436,127.0985169,8.27,2.271,91,True
1320.066,37.2008555,127.0985234,8.26,1.702,91,True
1321.066,37.2008608,127.0985255,8.25,1.014,0,False
1322.066,37.2008565,127.0985213,8.23,0.059,0,False
1323.066,37.2008582,127.0985199,8.22,0.093,0,False
1324.066,37.2008583,127.0985188,8.21,0.022,0,False
1325.066,37.2008582,127.0985188,8.2,0.0,0,False
1326.066,37.2008582,127.0985188,8.19,0.0,0,False
1327.066,37.2008582,127.0985188,8.18,0.0,0,False
1328.066,37.2008602,127.0985172,8.17,0.027,0,False
1329.066,37.2008611,127.0985166,8.16,0.125,0,False
1330.066,37.2008607,127.0985157,8.16,0.035,0,False
1331.066,37.2008592,127.0985139,8.15,0.047,0,False
1332.066,37.2008583,127.098513,8.14,0.044,0,False
1333.066,37.2008607,127.0985115,8.13,0.228,0,False
1334.066,37.2008681,127.0985104,8.13,0.635,0,False
1335.066,37.2008752,127.098509,8.12,0.653,0,False
1336.066,37.2008755,127.0984981,8.14,0.235,0,False
1337.066,37.2008769,127.098491,8.13,0.152,0,False
1338.066,37.2008844,127.0984926,8.12,0.501,0,False
1339.066,37.2008968,127.0984855,8.15,1.081,0,False
1340.066,37.2009125,127.0984714,8.14,1.468,0,False
1341.066,37.2009297,127.0984626,8.13,1.564,0,False
1342.066,37.2009442,127.098452,8.13,1.494,0,False
1343.066,37.2009637,127.0984423,8.12,1.745,96,True
1344.066,37.2009836,127.0984328,8.12,1.839,96,True
1345.066,37.2010019,127.098422,8.11,1.642,95,True
1346.066,37.2010205,127.0984131,8.1,1.681,95,True
1347.066,37.2010321,127.0983997,8.1,1.317,0,False
1348.066,37.2010509,127.0983856,8.09,1.487,0,False
1349.066,37.2010697,127.0983736,8.09,1.618,63,True
1350.066,37.201089,127.0983619,8.08,1.763,63,True
1351.066,37.201109,127.0983491,8.08,1.829,65,True
1352.066,37.2011298,127.0983352,8.08,1.937,65,True
1353.066,37.2011492,127.0983183,8.07,1.804,89,True
1354.066,37.2011652,127.0982995,8.07,1.541,89,True
1355.066,37.201181,127.0982832,8.07,1.379,0,False
1356.066,37.2011933,127.0982661,8.06,1.197,0,False
1357.066,37.2012028,127.0982478,8.06,0.956,0,False
1358.066,37.2012111,127.0982289,8.06,0.857,0,False
1359.066,37.2012156,127.0982072,8.05,0.668,0,False
1360.066,37.2012167,127.0981875,8.05,0.452,0,False
1361.066,37.2012144,127.0981787,8.05,0.097,0,False
1362.066,37.2012136,127.0981789,8.05,0.041,0,False
1363.066,37.2012133,127.0981785,8.04,0.038,0,False
1364.066,37.2012121,127.0981788,8.04,0.0,0,False
1365.066,37.201212,127.0981793,8.04,0.0,0,False
1366.066,37.201212,127.0981793,8.04,0.0,0,False
1367.066,37.201212,127.0981793,8.04,0.0,0,False
1368.066,37.2012166,127.0981721,8.03,0.281,0,False
1369.066,37.2012136,127.0981607,8.03,0.24,0,False
1370.066,37.2012108,127.0981512,8.03,0.209,0,False
1371.066,37.2012114,127.0981423,8.03,0.302,0,False
1372.066,37.2012165,127.0981336,8.03,0.43,0,False
1373.066,37.2012202,127.098122,8.03,0.443,0,False
1374.066,37.201218,127.0981094,8.02,0.411,0,False
1375.066,37.2012188,127.098091,8.02,0.459,0,False
1376.066,37.2012175,127.0980746,8.02,0.459,0,False
1377.066,37.2012202,127.0980547,8.02,0.631,0,False
1378.066,37.2012221,127.0980341,8.02,0.63,0,False
1379.066,37.2012238,127.0980149,8.02,0.622,0,False
1380.066,37.2012249,127.0979896,8.02,0.743,0,False
1381.066,37.2012262,127.0979647,8.02,0.69,0,False
1382.066,37.2012271,127.0979396,8.02,0.696,0,False
1383.066,37.2012306,127.0979158,8.02,0.762,0,False
1384.066,37.2012313,127.097892,8.01,0.6,0,False
1385.066,37.201229,127.0978728,8.01,0.444,0,False
1386.066,37.2012322,127.0978534,8.01,0.617,0,False
1387.066,37.201234,127.097829,8.01,0.707,0,False
1388.066,37.2012359,127.0978014,8.01,0.759,0,False
1389.066,37.2012343,127.0977755,8.01,0.381,0,False
1390.066,37.201236,127.0977496,8.01,0.459,0,False
1391.066,37.2012377,127.0977212,8.01,0.424,0,False
1392.066,37.201238,127.0976933,8.01,0.422,0,False
1393.066,37.2012391,127.0976658,8.01,0.413,0,False
1394.066,37.2012393,127.0976398,8.01,0.377,0,False
1395.066,37.2012429,127.0975977,8.01,1.584,92,True
1396.066,37.2012408,127.0975588,8.01,2.508,92,True
1397.066,37.2012369,127.0975257,8.01,2.698,89,True
1398.066,37.2012359,127.0974991,8.01,2.526,89,True
1399.066,37.2012354,127.0974741,8.01,2.382,79,True
1400.066,37.2012382,127.0974477,8.01,2.363,79,True
1401.066,37.2012389,127.0974182,8.01,2.547,83,True
1402.066,37.2012405,127.0973884,8.01,2.622,83,True
1403.066,37.2012417,127.0973595,8.01,2.556,90,True
1404.066,37.2012412,127.0973285,8.01,2.675,90,True
1405.066,37.2012411,127.0973008,8.01,2.536,90,True
1406.066,37.2012433,127.0972726,8.0,2.508,90,True
1407.066,37.2012455,127.0972468,8.0,2.387,76,True
1408.066,37.201249,127.0972221,8.0,2.27,76,True
1409.066,37.2012541,127.0971987,8.0,2.21,60,True
1410.066,37.2012629,127.097176,8.0,2.185,60,True
1411.066,37.2012749,127.0971502,8.0,2.449,68,True
1412.066,37.2012898,127.0971254,8.0,2.572,68,True
1413.066,37.2013009,127.0971014,8.0,2.498,82,True
1414.066,37.2013049,127.0970738,8.0,2.417,82,True
1415.066,37.201304,127.0970444,8.0,2.45,84,True
1416.066,37.2012966,127.0970148,8.0,2.551,84,True
1417.066,37.2012926,127.0969916,8.0,2.267,72,True
1418.066,37.201289,127.09698,8.0,1.573,72,True
1419.066,37.2012872,127.0969751,8.0,0.991,0,False
1420.066,37.2012866,127.0969622,8.0,1.085,0,False
1421.066,37.2012797,127.0969432,8.0,1.486,45,True
1422.066,37.2012689,127.0969193,8.0,1.976,45,True
1423.066,37.2012528,127.0968924,8.0,2.491,52,True
1424.066,37.2012371,127.0968677,8.0,2.631,52,True
1425.066,37.2012289,127.0968403,8.0,2.552,72,True
1426.066,37.2012305,127.0968099,8.0,2.537,72,True
1427.066,37.201233,127.0967795,8.0,2.597,86,True
1428.066,37.2012385,127.096746,8.0,2.781,86,True
1429.066,37.2012402,127.0967166,8.0,2.694,82,True
1430.066,37.2012395,127.0966868,8.0,2.635,82,True
1431.066,37.2012388,127.0966595,8.0,2.488,82,True
1432.066,37.2012339,127.0966244,8.0,2.764,82,True
1433.066,37.2012321,127.0965938,8.0,2.714,85,True
1434.066,37.2012312,127.0965629,8.0,2.677,85,True
1435.066,37.2012266,127.0965361,8.0,2.493,83,True
1436.066,37.2012218,127.0965114,8.0,2.361,83,True
1437.066,37.2012146,127.0964961,8.0,1.984,50,True
1438.066,37.2011998,127.0964892,8.0,1.535,50,True
1439.066,37.2011774,127.0964885,8.0,1.707,64,True
1440.066,37.2011499,127.0964896,8.0,2.26,64,True
1441.066,37.2011278,127.0965002,8.0,2.107,71,True
1442.066,37.2011089,127.0965059,8.0,2.103,71,True
1443.066,37.2010913,127.0965126,8.0,1.984,73,True
1444.066,37.2010745,127.0965169,8.0,1.934,73,True
1445.066,37.2010591,127.0965188,8.0,1.822,82,True
1446.066,37.201039,127.0965188,8.0,2.043,82,True
1447.066,37.2010185,127.0965176,8.0,2.165,75,True
1448.066,37.2009969,127.0965115,8.0,2.273,75,True
1449.066,37.2009734,127.0965071,8.0,2.478,75,True
1450.066,37.2009483,127.0965015,8.0,2.64,75,True
1451.066,37.2009239,127.0964977,8.0,2.662,76,True
1452.066,37.2008981,127.0965012,8.0,2.748,76,True
1453.066,37.2008786,127.09651,8.0,2.455,68,True
1454.066,37.2008497,127.0965077,8.0,2.755,68,True
1455.066,37.2008252,127.096506,8.0,2.749,71,True
1456.066,37.2008002,127.0965029,8.0,2.742,71,True
1457.066,37.2007988,127.0965075,8.0,1.357,88,True
1458.066,37.2007712,127.0965191,8.0,2.101,88,True
1459.066,37.2007481,127.0965208,8.0,2.369,96,True
1460.066,37.2007237,127.0965132,8.0,2.591,96,True
1461.066,37.2007219,127.0964741,8.0,2.101,88,True
1462.066,37.2006963,127.09646,8.0,2.515,88,True
1463.066,37.2006752,127.0964488,8.0,2.47,77,True
1464.066,37.2006515,127.0964512,8.0,2.419,77,True
1465.066,37.200621,127.0964477,8.0,3.125,46,True
1466.066,37.2005969,127.0964509,8.0,2.803,46,True
1467.066,37.20057,127.0964494,8.0,2.951,46,True
1468.066,37.2005459,127.0964508,8.0,2.724,46,True
1469.066,37.2005346,127.0964511,8.0,1.862,0,False
1470.066,37.2005353,127.0964474,8.0,0.77,0,False
1471.066,37.2005308,127.0964247,8.0,0.891,0,False
1472.066,37.2005346,127.0964306,8.1,0.317,0,False
1473.066,37.2005376,127.0964327,8.1,0.088,0,False
1474.066,37.2005348,127.0964288,8.09,0.389,0,False
1475.066,37.2005368,127.0964298,8.47,0.082,0,False
1476.066,37.2005359,127.0964286,8.51,0.123,0,False
1477.066,37.2005375,127.0964289,8.48,0.075,0,False
1478.066,37.200536,127.0964286,8.46,0.13,0,False
1479.066,37.2005358,127.0964268,8.44,0.192,0,False
1480.066,37.2005333,127.096425,8.41,0.35,0,False
